,duichanghao,hang,lie,x,y
20230,78,6,18,235969.9,-11141.9
20231,78,6,19,236590.8,-10978.3
20232,78,6,20,237211.7,-10814.7
20233,78,6,21,237832.6,-10651.1
20234,78,6,22,238453.5,-10487.5
20235,78,6,23,239074.4,-10323.9
20236,78,6,24,239695.3,-10160.3
20237,78,6,25,240316.2,-9996.7
20238,78,6,26,240937.1,-9833.1
20239,78,6,27,241558,-9669.5
20240,78,6,28,242178.9,-9505.9
20241,78,6,29,242799.8,-9342.3
20242,78,6,30,243420.7,-9178.7
20243,78,6,31,244041.6,-9015.1
20244,78,6,32,244662.5,-8851.5
20245,78,6,33,245283.4,-8687.9
20246,78,6,34,245904.3,-8524.3
20247,78,6,35,246525.2,-8360.7
20248,78,6,36,247146.1,-8197.1
20249,78,6,37,247767,-8033.5
20250,78,6,38,248387.9,-7869.9
20251,78,6,39,249008.8,-7706.3
20252,78,6,40,249629.7,-7542.7
20253,78,6,41,250250.6,-7379.1
20254,78,6,42,250871.5,-7215.5
20255,78,6,43,251492.4,-7051.9
20256,78,6,44,252113.3,-6888.3
20257,79,1,1,225879.6,-15722.5
20258,79,1,2,226500.5,-15558.9
20259,79,1,3,227121.4,-15395.3
20260,79,1,4,227742.3,-15231.7
20261,79,1,5,228363.2,-15068.1
20262,79,1,6,228984.1,-14904.5
20263,79,1,7,229605,-14740.9
20264,79,1,8,230225.9,-14577.3
20265,79,1,9,230846.8,-14413.7
20266,79,1,10,231467.7,-14250.1
20267,79,1,11,232088.6,-14086.5
20268,79,1,12,232709.5,-13922.9
20269,79,1,13,233330.4,-13759.3
20270,79,1,14,233951.3,-13595.7
20271,79,1,15,234572.2,-13432.1
20272,79,1,16,235193.1,-13268.5
20273,79,1,17,235814,-13104.9
20274,79,1,18,236434.9,-12941.3
20275,79,1,19,237055.8,-12777.7
20276,79,1,20,237676.7,-12614.1
20277,79,1,21,238297.6,-12450.5
20278,79,1,22,238918.5,-12286.9
20279,79,1,23,239539.4,-12123.3
20280,79,1,24,240160.3,-11959.7
20281,79,1,25,240781.2,-11796.1
20282,79,1,26,241402.1,-11632.5
20283,79,1,27,242023,-11468.9
20284,79,1,28,242643.9,-11305.3
20285,79,1,29,243264.8,-11141.7
20286,79,1,30,243885.7,-10978.1
20287,79,1,31,244506.6,-10814.5
20288,79,1,32,245127.5,-10650.9
20289,79,1,33,245748.4,-10487.3
20290,79,1,34,246369.3,-10323.7
20291,79,1,35,246990.2,-10160.1
20292,79,1,36,247611.1,-9996.5
20293,79,1,37,248232,-9832.9
20294,79,1,38,248852.9,-9669.3
20295,79,1,39,249473.8,-9505.7
20296,79,1,40,250094.7,-9342.1
20297,79,1,41,250715.6,-9178.5
20298,79,1,42,251336.5,-9014.9
20299,79,1,43,251957.4,-8851.3
20300,79,1,44,252578.3,-8687.7
20301,79,2,1,225951.1,-15993.8
20302,79,2,2,226572,-15830.2
20303,79,2,3,227192.9,-15666.6
20304,79,2,4,227813.8,-15503
20305,79,2,5,228434.7,-15339.4
20306,79,2,6,229055.6,-15175.8
20307,79,2,7,229676.5,-15012.2
20308,79,2,8,230297.4,-14848.6
20309,79,2,9,230918.3,-14685
20310,79,2,10,231539.2,-14521.4
20311,79,2,11,232160.1,-14357.8
20312,79,2,12,232781,-14194.2
20313,79,2,13,233401.9,-14030.6
20314,79,2,14,234022.8,-13867
20315,79,2,15,234643.7,-13703.4
20316,79,2,16,235264.6,-13539.8
20317,79,2,17,235885.5,-13376.2
20318,79,2,18,236506.4,-13212.6
20319,79,2,19,237127.3,-13049
20320,79,2,20,237748.2,-12885.4
20321,79,2,21,238369.1,-12721.8
20322,79,2,22,238990,-12558.2
20323,79,2,23,239610.9,-12394.6
20324,79,2,24,240231.8,-12231
20325,79,2,25,240852.7,-12067.4
20326,79,2,26,241473.6,-11903.8
20327,79,2,27,242094.5,-11740.2
20328,79,2,28,242715.4,-11576.6
20329,79,2,29,243336.3,-11413
20330,79,2,30,243957.2,-11249.4
20331,79,2,31,244578.1,-11085.8
20332,79,2,32,245199,-10922.2
20333,79,2,33,245819.9,-10758.6
20334,79,2,34,246440.8,-10595
20335,79,2,35,247061.7,-10431.4
20336,79,2,36,247682.6,-10267.8
20337,79,2,37,248303.5,-10104.2
20338,79,2,38,248924.4,-9940.6
20339,79,2,39,249545.3,-9777
20340,79,2,40,250166.2,-9613.4
20341,79,2,41,250787.1,-9449.8
20342,79,2,42,251408,-9286.2
20343,79,2,43,252028.9,-9122.6
20344,79,2,44,252649.8,-8959
20345,79,3,1,226022.6,-16265.1
20346,79,3,2,226643.5,-16101.5
20347,79,3,3,227264.4,-15937.9
20348,79,3,4,227885.3,-15774.3
20349,79,3,5,228506.2,-15610.7
20350,79,3,6,229127.1,-15447.1
20351,79,3,7,229748,-15283.5
20352,79,3,8,230368.9,-15119.9
20353,79,3,9,230989.8,-14956.3
20354,79,3,10,231610.7,-14792.7
20355,79,3,11,232231.6,-14629.1
20356,79,3,12,232852.5,-14465.5
20357,79,3,13,233473.4,-14301.9
20358,79,3,14,234094.3,-14138.3
20359,79,3,15,234715.2,-13974.7
20360,79,3,16,235336.1,-13811.1
20361,79,3,17,235957,-13647.5
20362,79,3,18,236577.9,-13483.9
20363,79,3,19,237198.8,-13320.3
20364,79,3,20,237819.7,-13156.7
20365,79,3,21,238440.6,-12993.1
20366,79,3,22,239061.5,-12829.5
20367,79,3,23,239682.4,-12665.9
20368,79,3,24,240303.3,-12502.3
20369,79,3,25,240924.2,-12338.7
20370,79,3,26,241545.1,-12175.1
20371,79,3,27,242166,-12011.5
20372,79,3,28,242786.9,-11847.9
20373,79,3,29,243407.8,-11684.3
20374,79,3,30,244028.7,-11520.7
20375,79,3,31,244649.6,-11357.1
20376,79,3,32,245270.5,-11193.5
20377,79,3,33,245891.4,-11029.9
20378,79,3,34,246512.3,-10866.3
20379,79,3,35,247133.2,-10702.7
20380,79,3,36,247754.1,-10539.1
20381,79,3,37,248375,-10375.5
20382,79,3,38,248995.9,-10211.9
20383,79,3,39,249616.8,-10048.3
20384,79,3,40,250237.7,-9884.7
20385,79,3,41,250858.6,-9721.1
20386,79,3,42,251479.5,-9557.5
20387,79,3,43,252100.4,-9393.9
20388,79,3,44,252721.3,-9230.3
20389,79,4,1,226094.1,-16536.4
20390,79,4,2,226715,-16372.8
20391,79,4,3,227335.9,-16209.2
20392,79,4,4,227956.8,-16045.6
20393,79,4,5,228577.7,-15882
20394,79,4,6,229198.6,-15718.4
20395,79,4,7,229819.5,-15554.8
20396,79,4,8,230440.4,-15391.2
20397,79,4,9,231061.3,-15227.6
20398,79,4,10,231682.2,-15064
20399,79,4,11,232303.1,-14900.4
20400,79,4,12,232924,-14736.8
20401,79,4,13,233544.9,-14573.2
20402,79,4,14,234165.8,-14409.6
20403,79,4,15,234786.7,-14246
20404,79,4,16,235407.6,-14082.4
20405,79,4,17,236028.5,-13918.8
20406,79,4,18,236649.4,-13755.2
20407,79,4,19,237270.3,-13591.6
20408,79,4,20,237891.2,-13428
20409,79,4,21,238512.1,-13264.4
20410,79,4,22,239133,-13100.8
20411,79,4,23,239753.9,-12937.2
20412,79,4,24,240374.8,-12773.6
20413,79,4,25,240995.7,-12610
20414,79,4,26,241616.6,-12446.4
20415,79,4,27,242237.5,-12282.8
20416,79,4,28,242858.4,-12119.2
20417,79,4,29,243479.3,-11955.6
20418,79,4,30,244100.2,-11792
20419,79,4,31,244721.1,-11628.4
20420,79,4,32,245342,-11464.8
20421,79,4,33,245962.9,-11301.2
20422,79,4,34,246583.8,-11137.6
20423,79,4,35,247204.7,-10974
20424,79,4,36,247825.6,-10810.4
20425,79,4,37,248446.5,-10646.8
20426,79,4,38,249067.4,-10483.2
20427,79,4,39,249688.3,-10319.6
20428,79,4,40,250309.2,-10156
20429,79,4,41,250930.1,-9992.4
20430,79,4,42,251551,-9828.8
20431,79,4,43,252171.9,-9665.2
20432,79,4,44,252792.8,-9501.6
20433,79,5,1,226165.6,-16807.7
20434,79,5,2,226786.5,-16644.1
20435,79,5,3,227407.4,-16480.5
20436,79,5,4,228028.3,-16316.9
20437,79,5,5,228649.2,-16153.3
20438,79,5,6,229270.1,-15989.7
20439,79,5,7,229891,-15826.1
20440,79,5,8,230511.9,-15662.5
20441,79,5,9,231132.8,-15498.9
20442,79,5,10,231753.7,-15335.3
20443,79,5,11,232374.6,-15171.7
20444,79,5,12,232995.5,-15008.1
20445,79,5,13,233616.4,-14844.5
20446,79,5,14,234237.3,-14680.9
20447,79,5,15,234858.2,-14517.3
20448,79,5,16,235479.1,-14353.7
20449,79,5,17,236100,-14190.1
20450,79,5,18,236720.9,-14026.5
20451,79,5,19,237341.8,-13862.9
20452,79,5,20,237962.7,-13699.3
20453,79,5,21,238583.6,-13535.7
20454,79,5,22,239204.5,-13372.1
20455,79,5,23,239825.4,-13208.5
20456,79,5,24,240446.3,-13044.9
20457,79,5,25,241067.2,-12881.3
20458,79,5,26,241688.1,-12717.7
20459,79,5,27,242309,-12554.1
20460,79,5,28,242929.9,-12390.5
20461,79,5,29,243550.8,-12226.9
20462,79,5,30,244171.7,-12063.3
20463,79,5,31,244792.6,-11899.7
20464,79,5,32,245413.5,-11736.1
20465,79,5,33,246034.4,-11572.5
20466,79,5,34,246655.3,-11408.9
20467,79,5,35,247276.2,-11245.3
20468,79,5,36,247897.1,-11081.7
20469,79,5,37,248518,-10918.1
20470,79,5,38,249138.9,-10754.5
20471,79,5,39,249759.8,-10590.9
20472,79,5,40,250380.7,-10427.3
20473,79,5,41,251001.6,-10263.7
20474,79,5,42,251622.5,-10100.1
20475,79,5,43,252243.4,-9936.5
20476,79,5,44,252864.3,-9772.9
20477,79,6,1,226237.1,-17079
20478,79,6,2,226858,-16915.4
20479,79,6,3,227478.9,-16751.8
20480,79,6,4,228099.8,-16588.2
20481,79,6,5,228720.7,-16424.6
20482,79,6,6,229341.6,-16261
20483,79,6,7,229962.5,-16097.4
20484,79,6,8,230583.4,-15933.8
20485,79,6,9,231204.3,-15770.2
20486,79,6,10,231825.2,-15606.6
20487,79,6,11,232446.1,-15443
20488,79,6,12,233067,-15279.4
20489,79,6,13,233687.9,-15115.8
20490,79,6,14,234308.8,-14952.2
20491,79,6,15,234929.7,-14788.6
20492,79,6,16,235550.6,-14625
20493,79,6,17,236171.5,-14461.4
20494,79,6,18,236792.4,-14297.8
20495,79,6,19,237413.3,-14134.2
20496,79,6,20,238034.2,-13970.6
20497,79,6,21,238655.1,-13807
20498,79,6,22,239276,-13643.4
20499,79,6,23,239896.9,-13479.8
20500,79,6,24,240517.8,-13316.2
20501,79,6,25,241138.7,-13152.6
20502,79,6,26,241759.6,-12989
20503,79,6,27,242380.5,-12825.4
20504,79,6,28,243001.4,-12661.8
20505,79,6,29,243622.3,-12498.2
20506,79,6,30,244243.2,-12334.6
20507,79,6,31,244864.1,-12171
20508,79,6,32,245485,-12007.4
20509,79,6,33,246105.9,-11843.8
20510,79,6,34,246726.8,-11680.2
20511,79,6,35,247347.7,-11516.6
20512,79,6,36,247968.6,-11353
20513,79,6,37,248589.5,-11189.4
20514,79,6,38,249210.4,-11025.8
20515,79,6,39,249831.3,-10862.2
20516,79,6,40,250452.2,-10698.6
20517,79,6,41,251073.1,-10535
20518,79,6,42,251694,-10371.4
20519,79,6,43,252314.9,-10207.8
20520,79,6,44,252935.8,-10044.2
20521,80,1,1,250330.9,17454.5
20522,80,1,2,250951.8,17618.1
20523,80,1,3,251572.7,17781.7
20524,80,1,4,252193.6,17945.3
20525,80,1,5,252814.5,18108.9
20526,80,1,6,253435.4,18272.5
20527,80,1,7,254056.3,18436.1
20528,80,1,8,254677.2,18599.7
20529,80,1,9,255298.1,18763.3
20530,80,1,10,255919,18926.9
20531,80,1,11,256539.9,19090.5
20532,80,1,12,257160.8,19254.1
20533,80,1,13,257781.7,19417.7
20534,80,1,14,258402.6,19581.3
20535,80,1,15,259023.5,19744.9
20536,80,1,16,259644.4,19908.5
20537,80,1,17,260265.3,20072.1
20538,80,1,18,260886.2,20235.7
20539,80,1,19,261507.1,20399.3
20540,80,1,20,262128,20562.9
20541,80,1,21,262748.9,20726.5
20542,80,1,22,263369.8,20890.1
20543,80,1,23,263990.7,21053.7
20544,80,1,24,264611.6,21217.3
20545,80,1,25,265232.5,21380.9
20546,80,1,26,265853.4,21544.5
20547,80,1,27,266474.3,21708.1
20548,80,1,28,267095.2,21871.7
20549,80,1,29,267716.1,22035.3
20550,80,1,30,268337,22198.9
20551,80,1,31,268957.9,22362.5
20552,80,1,32,269578.8,22526.1
20553,80,1,33,270199.7,22689.7
20554,80,1,34,270820.6,22853.3
20555,80,1,35,271441.5,23016.9
20556,80,1,36,272062.4,23180.5
20557,80,1,37,272683.3,23344.1
20558,80,1,38,273304.2,23507.7
20559,80,1,39,273925.1,23671.3
20560,80,1,40,274546,23834.9
20561,80,1,41,275166.9,23998.5
20562,80,1,42,275787.8,24162.1
20563,80,1,43,276408.7,24325.7
20564,80,1,44,277029.6,24489.3
20565,80,1,45,277650.5,24652.9
20566,80,1,46,278271.4,24816.5
20567,80,1,47,278892.3,24980.1
20568,80,2,1,250402.4,17183.2
20569,80,2,2,251023.3,17346.8
20570,80,2,3,251644.2,17510.4
20571,80,2,4,252265.1,17674
20572,80,2,5,252886,17837.6
20573,80,2,6,253506.9,18001.2
20574,80,2,7,254127.8,18164.8
20575,80,2,8,254748.7,18328.4
20576,80,2,9,255369.6,18492
20577,80,2,10,255990.5,18655.6
20578,80,2,11,256611.4,18819.2
20579,80,2,12,257232.3,18982.8
20580,80,2,13,257853.2,19146.4
20581,80,2,14,258474.1,19310
20582,80,2,15,259095,19473.6
20583,80,2,16,259715.9,19637.2
20584,80,2,17,260336.8,19800.8
20585,80,2,18,260957.7,19964.4
20586,80,2,19,261578.6,20128
20587,80,2,20,262199.5,20291.6
20588,80,2,21,262820.4,20455.2
20589,80,2,22,263441.3,20618.8
20590,80,2,23,264062.2,20782.4
20591,80,2,24,264683.1,20946
20592,80,2,25,265304,21109.6
20593,80,2,26,265924.9,21273.2
20594,80,2,27,266545.8,21436.8
20595,80,2,28,267166.7,21600.4
20596,80,2,29,267787.6,21764
20597,80,2,30,268408.5,21927.6
20598,80,2,31,269029.4,22091.2
20599,80,2,32,269650.3,22254.8
20600,80,2,33,270271.2,22418.4
20601,80,2,34,270892.1,22582
20602,80,2,35,271513,22745.6
20603,80,2,36,272133.9,22909.2
20604,80,2,37,272754.8,23072.8
20605,80,2,38,273375.7,23236.4
20606,80,2,39,273996.6,23400
20607,80,2,40,274617.5,23563.6
20608,80,2,41,275238.4,23727.2
20609,80,2,42,275859.3,23890.8
20610,80,2,43,276480.2,24054.4
20611,80,2,44,277101.1,24218
20612,80,2,45,277722,24381.6
20613,80,2,46,278342.9,24545.2
20614,80,2,47,278963.8,24708.8
20615,80,3,1,250473.9,16911.9
20616,80,3,2,251094.8,17075.5
20617,80,3,3,251715.7,17239.1
20618,80,3,4,252336.6,17402.7
20619,80,3,5,252957.5,17566.3
20620,80,3,6,253578.4,17729.9
20621,80,3,7,254199.3,17893.5
20622,80,3,8,254820.2,18057.1
20623,80,3,9,255441.1,18220.7
20624,80,3,10,256062,18384.3
20625,80,3,11,256682.9,18547.9
20626,80,3,12,257303.8,18711.5
20627,80,3,13,257924.7,18875.1
20628,80,3,14,258545.6,19038.7
20629,80,3,15,259166.5,19202.3
20630,80,3,16,259787.4,19365.9
20631,80,3,17,260408.3,19529.5
20632,80,3,18,261029.2,19693.1
20633,80,3,19,261650.1,19856.7
20634,80,3,20,262271,20020.3
20635,80,3,21,262891.9,20183.9
20636,80,3,22,263512.8,20347.5
20637,80,3,23,264133.7,20511.1
20638,80,3,24,264754.6,20674.7
20639,80,3,25,265375.5,20838.3
20640,80,3,26,265996.4,21001.9
20641,80,3,27,266617.3,21165.5
20642,80,3,28,267238.2,21329.1
20643,80,3,29,267859.1,21492.7
20644,80,3,30,268480,21656.3
20645,80,3,31,269100.9,21819.9
20646,80,3,32,269721.8,21983.5
20647,80,3,33,270342.7,22147.1
20648,80,3,34,270963.6,22310.7
20649,80,3,35,271584.5,22474.3
20650,80,3,36,272205.4,22637.9
20651,80,3,37,272826.3,22801.5
20652,80,3,38,273447.2,22965.1
20653,80,3,39,274068.1,23128.7
20654,80,3,40,274689,23292.3
20655,80,3,41,275309.9,23455.9
20656,80,3,42,275930.8,23619.5
20657,80,3,43,276551.7,23783.1
20658,80,3,44,277172.6,23946.7
20659,80,3,45,277793.5,24110.3
20660,80,3,46,278414.4,24273.9
20661,80,3,47,279035.3,24437.5
20662,80,4,1,250545.4,16640.6
20663,80,4,2,251166.3,16804.2
20664,80,4,3,251787.2,16967.8
20665,80,4,4,252408.1,17131.4
20666,80,4,5,253029,17295
20667,80,4,6,253649.9,17458.6
20668,80,4,7,254270.8,17622.2
20669,80,4,8,254891.7,17785.8
20670,80,4,9,255512.6,17949.4
20671,80,4,10,256133.5,18113
20672,80,4,11,256754.4,18276.6
20673,80,4,12,257375.3,18440.2
20674,80,4,13,257996.2,18603.8
20675,80,4,14,258617.1,18767.4
20676,80,4,15,259238,18931
20677,80,4,16,259858.9,19094.6
20678,80,4,17,260479.8,19258.2
20679,80,4,18,261100.7,19421.8
20680,80,4,19,261721.6,19585.4
20681,80,4,20,262342.5,19749
20682,80,4,21,262963.4,19912.6
20683,80,4,22,263584.3,20076.2
20684,80,4,23,264205.2,20239.8
20685,80,4,24,264826.1,20403.4
20686,80,4,25,265447,20567
20687,80,4,26,266067.9,20730.6
20688,80,4,27,266688.8,20894.2
20689,80,4,28,267309.7,21057.8
20690,80,4,29,267930.6,21221.4
20691,80,4,30,268551.5,21385
20692,80,4,31,269172.4,21548.6
20693,80,4,32,269793.3,21712.2
20694,80,4,33,270414.2,21875.8
20695,80,4,34,271035.1,22039.4
20696,80,4,35,271656,22203
20697,80,4,36,272276.9,22366.6
20698,80,4,37,272897.8,22530.2
20699,80,4,38,273518.7,22693.8
20700,80,4,39,274139.6,22857.4
20701,80,4,40,274760.5,23021
20702,80,4,41,275381.4,23184.6
20703,80,4,42,276002.3,23348.2
20704,80,4,43,276623.2,23511.8
20705,80,4,44,277244.1,23675.4
20706,80,4,45,277865,23839
20707,80,4,46,278485.9,24002.6
20708,80,4,47,279106.8,24166.2
20709,80,5,1,250616.9,16369.3
20710,80,5,2,251237.8,16532.9
20711,80,5,3,251858.7,16696.5
20712,80,5,4,252479.6,16860.1
20713,80,5,5,253100.5,17023.7
20714,80,5,6,253721.4,17187.3
20715,80,5,7,254342.3,17350.9
20716,80,5,8,254963.2,17514.5
20717,80,5,9,255584.1,17678.1
20718,80,5,10,256205,17841.7
20719,80,5,11,256825.9,18005.3
20720,80,5,12,257446.8,18168.9
20721,80,5,13,258067.7,18332.5
20722,80,5,14,258688.6,18496.1
20723,80,5,15,259309.5,18659.7
20724,80,5,16,259930.4,18823.3
20725,80,5,17,260551.3,18986.9
20726,80,5,18,261172.2,19150.5
20727,80,5,19,261793.1,19314.1
20728,80,5,20,262414,19477.7
20729,80,5,21,263034.9,19641.3
20730,80,5,22,263655.8,19804.9
20731,80,5,23,264276.7,19968.5
20732,80,5,24,264897.6,20132.1
20733,80,5,25,265518.5,20295.7
20734,80,5,26,266139.4,20459.3
20735,80,5,27,266760.3,20622.9
20736,80,5,28,267381.2,20786.5
20737,80,5,29,268002.1,20950.1
20738,80,5,30,268623,21113.7
20739,80,5,31,269243.9,21277.3
20740,80,5,32,269864.8,21440.9
20741,80,5,33,270485.7,21604.5
20742,80,5,34,271106.6,21768.1
20743,80,5,35,271727.5,21931.7
20744,80,5,36,272348.4,22095.3
20745,80,5,37,272969.3,22258.9
20746,80,5,38,273590.2,22422.5
20747,80,5,39,274211.1,22586.1
20748,80,5,40,274832,22749.7
20749,80,5,41,275452.9,22913.3
20750,80,5,42,276073.8,23076.9
20751,80,5,43,276694.7,23240.5
20752,80,5,44,277315.6,23404.1
20753,80,5,45,277936.5,23567.7
20754,80,5,46,278557.4,23731.3
20755,80,5,47,279178.3,23894.9
20756,80,6,1,250688.4,16098
20757,80,6,2,251309.3,16261.6
20758,80,6,3,251930.2,16425.2
20759,80,6,4,252551.1,16588.8
20760,80,6,5,253172,16752.4
20761,80,6,6,253792.9,16916
20762,80,6,7,254413.8,17079.6
20763,80,6,8,255034.7,17243.2
20764,80,6,9,255655.6,17406.8
20765,80,6,10,256276.5,17570.4
20766,80,6,11,256897.4,17734
20767,80,6,12,257518.3,17897.6
20768,80,6,13,258139.2,18061.2
20769,80,6,14,258760.1,18224.8
20770,80,6,15,259381,18388.4
20771,80,6,16,260001.9,18552
20772,80,6,17,260622.8,18715.6
20773,80,6,18,261243.7,18879.2
20774,80,6,19,261864.6,19042.8
20775,80,6,20,262485.5,19206.4
20776,80,6,21,263106.4,19370
20777,80,6,22,263727.3,19533.6
20778,80,6,23,264348.2,19697.2
20779,80,6,24,264969.1,19860.8
20780,80,6,25,265590,20024.4
20781,80,6,26,266210.9,20188
20782,80,6,27,266831.8,20351.6
20783,80,6,28,267452.7,20515.2
20784,80,6,29,268073.6,20678.8
20785,80,6,30,268694.5,20842.4
20786,80,6,31,269315.4,21006
20787,80,6,32,269936.3,21169.6
20788,80,6,33,270557.2,21333.2
20789,80,6,34,271178.1,21496.8
20790,80,6,35,271799,21660.4
20791,80,6,36,272419.9,21824
20792,80,6,37,273040.8,21987.6
20793,80,6,38,273661.7,22151.2
20794,80,6,39,274282.6,22314.8
20795,80,6,40,274903.5,22478.4
20796,80,6,41,275524.4,22642
20797,80,6,42,276145.3,22805.6
20798,80,6,43,276766.2,22969.2
20799,80,6,44,277387.1,23132.8
20800,80,6,45,278008,23296.4
20801,80,6,46,278628.9,23460
20802,80,6,47,279249.8,23623.6
20803,81,1,1,251157,14264.7
20804,81,1,2,251777.9,14428.3
20805,81,1,3,252398.8,14591.9
20806,81,1,4,253019.7,14755.5
20807,81,1,5,253640.6,14919.1
20808,81,1,6,254261.5,15082.7
20809,81,1,7,254882.4,15246.3
20810,81,1,8,255503.3,15409.9
20811,81,1,9,256124.2,15573.5
20812,81,1,10,256745.1,15737.1
20813,81,1,11,257366,15900.7
20814,81,1,12,257986.9,16064.3
20815,81,1,13,258607.8,16227.9
20816,81,1,14,259228.7,16391.5
20817,81,1,15,259849.6,16555.1
20818,81,1,16,260470.5,16718.7
20819,81,1,17,261091.4,16882.3
20820,81,1,18,261712.3,17045.9
20821,81,1,19,262333.2,17209.5
20822,81,1,20,262954.1,17373.1
20823,81,1,21,263575,17536.7
20824,81,1,22,264195.9,17700.3
20825,81,1,23,264816.8,17863.9
20826,81,1,24,265437.7,18027.5
20827,81,1,25,266058.6,18191.1
20828,81,1,26,266679.5,18354.7
20829,81,1,27,267300.4,18518.3
20830,81,1,28,267921.3,18681.9
20831,81,1,29,268542.2,18845.5
20832,81,1,30,269163.1,19009.1
20833,81,1,31,269784,19172.7
20834,81,1,32,270404.9,19336.3
20835,81,1,33,271025.8,19499.9
20836,81,1,34,271646.7,19663.5
20837,81,1,35,272267.6,19827.1
20838,81,1,36,272888.5,19990.7
20839,81,1,37,273509.4,20154.3
20840,81,1,38,274130.3,20317.9
20841,81,1,39,274751.2,20481.5
20842,81,1,40,275372.1,20645.1
20843,81,1,41,275993,20808.7
20844,81,1,42,276613.9,20972.3
20845,81,1,43,277234.8,21135.9
20846,81,1,44,277855.7,21299.5
20847,81,1,45,278476.6,21463.1
20848,81,1,46,279097.5,21626.7
20849,81,1,47,279718.4,21790.3
20850,81,2,1,251228.5,13993.4
20851,81,2,2,251849.4,14157
20852,81,2,3,252470.3,14320.6
20853,81,2,4,253091.2,14484.2
20854,81,2,5,253712.1,14647.8
20855,81,2,6,254333,14811.4
20856,81,2,7,254953.9,14975
20857,81,2,8,255574.8,15138.6
20858,81,2,9,256195.7,15302.2
20859,81,2,10,256816.6,15465.8
20860,81,2,11,257437.5,15629.4
20861,81,2,12,258058.4,15793
20862,81,2,13,258679.3,15956.6
20863,81,2,14,259300.2,16120.2
20864,81,2,15,259921.1,16283.8
20865,81,2,16,260542,16447.4
20866,81,2,17,261162.9,16611
20867,81,2,18,261783.8,16774.6
20868,81,2,19,262404.7,16938.2
20869,81,2,20,263025.6,17101.8
20870,81,2,21,263646.5,17265.4
20871,81,2,22,264267.4,17429
20872,81,2,23,264888.3,17592.6
20873,81,2,24,265509.2,17756.2
20874,81,2,25,266130.1,17919.8
20875,81,2,26,266751,18083.4
20876,81,2,27,267371.9,18247
20877,81,2,28,267992.8,18410.6
20878,81,2,29,268613.7,18574.2
20879,81,2,30,269234.6,18737.8
20880,81,2,31,269855.5,18901.4
20881,81,2,32,270476.4,19065
20882,81,2,33,271097.3,19228.6
20883,81,2,34,271718.2,19392.2
20884,81,2,35,272339.1,19555.8
20885,81,2,36,272960,19719.4
20886,81,2,37,273580.9,19883
20887,81,2,38,274201.8,20046.6
20888,81,2,39,274822.7,20210.2
20889,81,2,40,275443.6,20373.8
20890,81,2,41,276064.5,20537.4
20891,81,2,42,276685.4,20701
20892,81,2,43,277306.3,20864.6
20893,81,2,44,277927.2,21028.2
20894,81,2,45,278548.1,21191.8
20895,81,2,46,279169,21355.4
20896,81,2,47,279789.9,21519
20897,81,3,1,251300,13722.1
20898,81,3,2,251920.9,13885.7
20899,81,3,3,252541.8,14049.3
20900,81,3,4,253162.7,14212.9
20901,81,3,5,253783.6,14376.5
20902,81,3,6,254404.5,14540.1
20903,81,3,7,255025.4,14703.7
20904,81,3,8,255646.3,14867.3
20905,81,3,9,256267.2,15030.9
20906,81,3,10,256888.1,15194.5
20907,81,3,11,257509,15358.1
20908,81,3,12,258129.9,15521.7
20909,81,3,13,258750.8,15685.3
20910,81,3,14,259371.7,15848.9
20911,81,3,15,259992.6,16012.5
20912,81,3,16,260613.5,16176.1
20913,81,3,17,261234.4,16339.7
20914,81,3,18,261855.3,16503.3
20915,81,3,19,262476.2,16666.9
20916,81,3,20,263097.1,16830.5
20917,81,3,21,263718,16994.1
20918,81,3,22,264338.9,17157.7
20919,81,3,23,264959.8,17321.3
20920,81,3,24,265580.7,17484.9
20921,81,3,25,266201.6,17648.5
20922,81,3,26,266822.5,17812.1
20923,81,3,27,267443.4,17975.7
20924,81,3,28,268064.3,18139.3
20925,81,3,29,268685.2,18302.9
20926,81,3,30,269306.1,18466.5
20927,81,3,31,269927,18630.1
20928,81,3,32,270547.9,18793.7
20929,81,3,33,271168.8,18957.3
20930,81,3,34,271789.7,19120.9
20931,81,3,35,272410.6,19284.5
20932,81,3,36,273031.5,19448.1
20933,81,3,37,273652.4,19611.7
20934,81,3,38,274273.3,19775.3
20935,81,3,39,274894.2,19938.9
20936,81,3,40,275515.1,20102.5
20937,81,3,41,276136,20266.1
20938,81,3,42,276756.9,20429.7
20939,81,3,43,277377.8,20593.3
20940,81,3,44,277998.7,20756.9
20941,81,3,45,278619.6,20920.5
20942,81,3,46,279240.5,21084.1
20943,81,3,47,279861.4,21247.7
20944,81,4,1,251371.5,13450.8
20945,81,4,2,251992.4,13614.4
20946,81,4,3,252613.3,13778
20947,81,4,4,253234.2,13941.6
20948,81,4,5,253855.1,14105.2
20949,81,4,6,254476,14268.8
20950,81,4,7,255096.9,14432.4
20951,81,4,8,255717.8,14596
20952,81,4,9,256338.7,14759.6
20953,81,4,10,256959.6,14923.2
20954,81,4,11,257580.5,15086.8
20955,81,4,12,258201.4,15250.4
20956,81,4,13,258822.3,15414
20957,81,4,14,259443.2,15577.6
20958,81,4,15,260064.1,15741.2
20959,81,4,16,260685,15904.8
20960,81,4,17,261305.9,16068.4
20961,81,4,18,261926.8,16232
20962,81,4,19,262547.7,16395.6
20963,81,4,20,263168.6,16559.2
20964,81,4,21,263789.5,16722.8
